LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID614963_ID614681,112,614963,614681,1.345867976,1.562965455,1.160115501,1.160115501,29.5,219.6276341,180.0737838,0,
ID616491_ID613963,112,616491,613963,8.047059986,2.974307504,2.836734035,2.836734035,37.5,212.7735246,185.2483211,0,
ID614681_ID609941,112,614681,609941,3.156432332,1.730839488,1.776635115,1.776635115,30.5,219.2639391,180.9843174,0,
ID623444_ID625972,112,623444,625972,1.243347121,0.61068379,1.115054761,1.115054761,46.5,203.5977725,185.4257291,0,
ID600876_ID604437,112,600876,604437,9.107369719,0.36686416,3.017841898,3.017841898,10.5,231.8671474,177.0247874,0,
ID607177_ID607425,112,607177,607425,1.097383044,1.45301136,1.04756052,1.04756052,4.5,243.0344128,176.3625274,0,
ID630474_ID631950,112,630474,631950,1.342972456,1.216918509,1.158866885,1.158866885,61.5,196.8341586,166.4107602,0,
ID612425_ID611927,112,612425,611927,2.966863972,0.634738254,1.7224587,1.7224587,27.5,219.6515775,177.994488,0,
ID620470_ID621481,112,620470,621481,7.877106674,1.059391699,2.80661837,2.80661837,41.5,208.9886453,186.2327077,0,
ID611448_ID618459,112,611448,618459,1.745973276,0.488399857,1.32135282,1.32135282,25.5,220.2668687,182.3746421,0,
ID617983_ID617002,112,617983,617002,6.98783985,2.308705343,2.64345226,2.64345226,35.5,213.4305998,183.8873377,0,
ID609437_ID605934,112,609437,605934,4.983763602,0.406786682,2.232434456,2.232434456,1.5,249.936875,180.3125612,0,
ID610446_ID611448,112,610446,611448,0.121360206,0.97115477,0.174183959,0.348367918,24,220.5113868,183.1558551,0,
ID622961_ID625475,112,622961,625475,2.543860289,0.952373908,1.594948366,1.594948366,48.5,200.2331859,182.9086299,0,
ID624701_ID627001,112,624701,627001,14.85167243,3.084454116,3.853786764,3.853786764,51.5,196.7650512,183.6603987,0,
ID618459_ID612425,112,618459,612425,9.370934423,0.174082989,3.061198201,3.061198201,26.5,219.6597078,180.2764343,0,
ID625972_ID622961,112,625972,622961,9.759394057,0.142696886,3.12400289,3.12400289,47.5,201.7468779,184.4015763,0,
ID604940_ID600965,112,604940,600965,9.343240776,0.188104282,3.056671519,3.056671519,14.5,224.4035665,180.475695,0,
ID606431_ID616000,112,606431,616000,11.27009225,1.040920698,3.357095806,3.357095806,19.5,217.7627506,185.1539681,0,
ID600012_ID604940,112,600012,604940,7.329770228,1.499562546,2.70735484,2.70735484,13.5,225.4407169,177.8003762,0,
ID635388_ID632962,112,635388,632962,35.12900348,2.224507007,5.926972539,5.926972539,68.5,190.6311773,167.3349358,0,
ID636876_ID634907,112,636876,634907,2.522810617,0.277184388,1.588335801,1.588335801,70.5,188.8771063,168.6408299,0,
ID607941_ID609437,112,607941,609437,3.312145539,NaN,1.819930092,1.819930092,0.5,251.9207247,180.3756748,0,
ID608921_ID600012,112,608921,600012,7.276199858,0.229596148,2.697443208,2.697443208,12.5,227.1240208,176.7621717,0,
